"","x"
"indecision--",1
"indeed--self-decept",1
"indiaman",1
"indiamen",1
"indies--",1
"indies--gascoign",1
"indies.--lord",1
"indifference--(",1
"indifferent.--",1
"indignation--",1
"indignation--""",1
"indignation--mr",1
"indignation.--",1
"indignation.--""",1
"indispens",1
"induced--",1
"indulgence.--",1
"inebrieti",1
"ineleg",1
"ineptitud",1
"inexplic",1
"infantri",1
"infel",1
"infin",1
"infini",1
"inflict",1
"inflicted--",1
"influence_",1
"influence--",1
"influenza",1
"influx",1
"inforc",1
"informed)--",1
"ing",1
"inheritor",1
"initi",1
"initials--",1
"injunction--",1
"injury--",1
"injustice--perhap",1
"ink)--also",1
"inkstand",1
"inn--excel",1
"inn-door",1
"inn-yard",1
"innocent--",1
"inquest",1
"inquir",1
"inquiries--rosamond",1
"insane--",1
"insect",1
"insecur",1
"insert",1
"insinuating)--",1
"insinuations--",1
"insolence--",1
"instabl",1
"instance:--",1
"instances_",1
"instances.--",1
"instantly.--",1
"instantly.--everi",1
"instantly.""--""",1
"instrument--though",1
"instruments--right",1
"insult_",1
"insulted--",1
"insurg",1
"intaglio",1
"integrity--",1
"integrity--doubt",1
"intellectu",1
"intelligence_",1
"intelligence--elizabeth",1
"intelligible.--",1
"intently--",1
"inter-marriag",1
"interest_",1
"interest--on",1
"interested--",1
"interesting.--",1
"interference_",1
"interference--",1
"interim--",1
"interior",1
"interposition--""",1
"interregnum",1
"interrupted--",1
"interrupted--said",1
"intimately--",1
"intimately--ag",1
"intoler",1
"intreati",1
"intrigues--list",1
"intuit",1
"invention.--",1
"inventor",1
"inventori",1
"inveteraci",1
"involut",1
"involv",1
"iota",1
"iric",1
"irishman--grin",1
"irishmen",1
"iron-work",1
"irresolut",1
"irritate.--",1
"isabella--",1
"island--",1
"islet",1
"israelit",1
"italian",1
"itch",1
"ivori",1
"j'euss",1
"jack-straw",1
"jackanap",1
"jackonet",1
"jackson",1
"jacob",1
"jag",1
"jambon",1
"james<e2>s-street",1
"jane",1
"jane--inquiri",1
"jason",1
"jaunt",1
"jay",1
"jealousy--wheth",1
"jester",1
"jesuit",1
"jew_",1
"jew's-harp",1
"jewess--ros",1
"jezebel",1
"jib",1
"jingo",1
"job_",1
"jockeying--fin",1
"johnson",1
"joints--",1
"joke--",1
"joke--suspect",1
"jolt",1
"jones--therefor",1
"joss",1
"journal--",1
"journeymen",1
"journeys--",1
"joy--noth",1
"joy--yet",1
"juba",1
"judge--",1
"judge--count",1
"judge--everi",1
"judge.--",1
"judges.--",1
"judi",1
"juic",1
"julep",1
"jumbl",1
"junctur",1
"junto",1
"jurisdiction--",1
"jury_",1
"jury--",1
"jus",1
"just--everi",1
"just.--",1
"juste_",1
"justice--""mr",1
"justificative_",1
"keen",1
"keep--",1
"kellynch",1
"kestrel",1
"key--quick",1
"keyhol",1
"kick",1
"kind--kind",1
"kindhearted",1
"kindness--_that_",1
"kindness--gr",1
"kingdom--provid",1
"kitchen.'--'oh",1
"kith",1
"kittens'--",1
"knave--",1
"knaveri",1
"knee-chain",1
"kneeled--",1
"kneeling--",1
"knees:--""",1
"knew_",1
"knife-cloth",1
"knightley--",1
"knightley--""",1
"knightley.--""emma",1
"knightley.--neith",1
"knocker",1
"knocker--say",1
"know_",1
"know--mr",1
"know.--",1
"know.--on",1
"know)--",1
"knowledge_",1
"knowledge--",1
"known--",1
"known.--'jan",1
"knows--",1
"l'abbé",1
"l'air",1
"l'angloi",1
"l'art",1
"l'empereur_",1
"l'enclo",1
"l'esprit",1
"l'est",1
"l'être_",1
"l'oubli",1
"l<e2>ail",1
"l<e2>avaric",1
"l200",1
"label",1
"labor",1
"lace--",1
"lack",1
"lad'--",1
"ladies--ask",1
"lady--egg",1
"lady--noth",1
"lady--though",1
"lady:--",1
"lady's_",1
"lady's-maid",1
"ladylike--",1
"lag",1
"lagrime_""--quit",1
"laiti",1
"lam",1
"lamp-light",1
"lamps--keep",1
"lanc",1
"land_",1
"land-tax",1
"landaulett",1
"landaus",1
"landmark",1
"lane--",1
"language--ha",1
"langueur",1
"languor--",1
"lantern--",1
"lap-dog",1
"lappet",1
"laps",1
"larch",1
"larder",1
"large--",1
"large.--",1
"large)",1
"lark",1
"larmoyant",1
"larry--run",1
"larum",1
"lases--",1
"lash",1
"lass",1
"lassitud",1
"last-night--eight",1
"last).""--""",1
"lasted--",1
"latch",1
"late_",1
"late--noth",1
"lately.--",1
"later--",1
"latin",1
"lation",1
"latitat",1
"latitud",1
"lattic",1
"laugh--""",1
"laughing---""",1
"laughing.--",1
"laughing.--'ay",1
"laughter--zara",1
"launch",1
"laundress",1
"laundry-door",1
"lavat",1
"law--",1
"law---law",1
"law--prosecut",1
"law--rel",1
"law-ag",1
"law-pap",1
"law-suit",1
"law-term",1
"lawless",1
"lawyer--short",1
"lawyer's--two",1
"lawyers--",1
"lazi",1
"lead.--",1
"lean",1
"learner",1
"leases--",1
"least--except",1
"least--now",1
"least--symptom",1
"least.",1
"leather",1
"leave--",1
"leave'--someth",1
"leaves--""",1
"lect",1
"lectures--",1
"ledg",1
"ledi",1
"left--",1
"left.--",1
"leg--",1
"leg--o'brien",1
"legend",1
"legitimaci",1
"leicester--",1
"len-",1
"lesson--",1
"let'm--",1
"lethargi",1
"letter--written",1
"letter--wrot",1
"letter-boy",1
"letter-pap",1
"letter:",1
"letter.--""oh",1
"letter.--lov",1
"letter[1",1
"letters--read",1
"letters--tak",1
"lettuc",1
"leur",1
"level--",1
"levit",1
"ley",1
"liberal.--",1
"liberated--",1
"liberté",1
"liberty.""--",1
"librarian",1
"lies--",1
"lieutenant-colonelci",1
"life_",1
"life--descript",1
"life--heigho",1
"life--lay",1
"life--ordin",1
"life--scorn",1
"life--though",1
"life-interest",1
"life:--mann",1
"life.--much",1
"life.--well--(sit",1
"light--first",1
"light.--""",1
"light.--noth",1
"like--may",1
"liked--",1
"likely.--",1
"likeness--",1
"likenesses--",1
"likewise.--",1
"lime",1
"lime-walk",1
"limerick",1
"line--",1
"line--follow",1
"line--templ",1
"lines--",1
"lines--wil",1
"linguist",1
"lion-port",1
"listened.--gun",1
"lit",1
"little.",1
"liturgi",1
"live_",1
"live--",1
"livelihood",1
"liver",1
"liveries--",1
"livery-serv",1
"living--mr",1
"livings--",1
"loaf",1
"loath",1
"local",1
"lock--",1
"locker:--damm",1
"locks--men",1
"locksmith",1
"locksmith--",1
"locomot",1
"lodg-",1
"lodge-g",1
"lodging-hous",1
"loft",1
"lofti",1
"london--saw",1
"loneli",1
"long--",1
"long--quit",1
"long-looked-",1
"longanim",1
"longer--must",1
"longer--nay",1
"longer.--",1
"loo",1
"look.--answ",1
"looked--",1
"lookings-",1
"looks--'mr",1
"looks--alway",1
"looks.--",1
"loop",1
"loophol",1
"loquac",1
"lord_",1
"lord--excus",1
"lord--on",1
"lord--roug",1
"lord--say",1
"lord--stay",1
"lord.",1
"lord.--",1
"lordling:",1
"lost_",1
"lost--",1
"lost--noth",1
"lost.--",1
"lost.--neith",1
"lot--mowbray",1
"lothario",1
"loud--plaudit",1
"lounge_",1
"lounger<e2>",1
"lout",1
"love--""",1
"love--everi",1
"love--except",1
"love--marri",1
"love--mr",1
"love--passion",1
"love--stand",1
"love--tel",1
"love--whith",1
"love-affair",1
"love-child",1
"love-letter--",1
"love-mak",1
"love-song",1
"loved--y",1
"loveliness--",1
"lover_",1
"lover--",1
"lover--mr",1
"lover.--",1
"lover.--""",1
"low--",1
"low-spirited--bitt",1
"lubbers_",1
"lucif",1
"luck-penni",1
"lucky--marri",1
"luggag",1
"luncheon",1
"lurch",1
"lurketh",1
"lute",1
"luttridge.'--mr",1
"lying--'y",1
"ma'--look",1
"ma'--pray",1
"ma'.""--",1
"macaroni",1
"macaw--",1
"macaw--may",1
"mach",1
"mad.--",1
"madam--",1
"madam--y",1
"maddox",1
"magic-lantern",1
"magnanimity--noth",1
"magnet",1
"maid--",1
"maids_",1
"mail--good",1
"mail.--",1
"maillard_",1
"main",1
"main_",1
"mainmast",1
"maintained--",1
"maîtr",1
"majesty--",1
"major--",1
"major--y",1
"make--",1
"make-believ",1
"make.--",1
"maker",1
"maketh",1
"making_",1
"maledict",1
"malevol",1
"malheureux",1
"malice--",1
"malpractic",1
"malt",1
"man--'--",1
"man--'tak",1
"man--defunct",1
"man--everybodi",1
"man--good",1
"man--hey",1
"man--incap",1
"man--on",1
"man--quit",1
"man's--",1
"man<e2>",1
"mani",1
"mania",1
"manifest",1
"manifesto",1
"manner--'heaven",1
"manner--mann",1
"manner--nay",1
"mannered_",1
"manners_",1
"manners--georgiana",1
"manoeuvres--",1
"manor-hous",1
"mantil",1
"mantilia",1
"mantua-",1
"manuscript--",1
"many--",1
"many--perhap",1
"marble--",1
"march--",1
"mare--sorrow",1
"mare""--",1
"margin",1
"mari_",1
"marianne--",1
"maritata_--let",1
"mark-",1
"market-hous",1
"market-town",1
"marketplac",1
"marksman",1
"marquis.--sinc",1
"marriage_",1
"marriage-port",1
"marriage-settl",1
"marriages.--wil",1
"married_",1
"married--",1
"married.",1
"married.--wel",1
"marrow-bon",1
"marry--heathcock",1
"martingal",1
"mask_",1
"mask--",1
"mason",1
"massacr",1
"masteri",1
"mat",1
"matelot",1
"material.--mr",1
"matrimony--ev",1
"matter.--ha",1
"matters_",1
"matters.--go",1
"matting--",1
"mattress",1
"matur",1
"may--",1
"may--_must_",1
"maybe--oh",1
"mayoralti",1
"mayst",1
"maze",1
"me_",1
"mea",1
"meagr",1
"meal.--",1
"mean.--",1
"meanness.--",1
"means_",1
"means--upon",1
"meant--",1
"meanwhile--",1
"mechan",1
"medea",1
"meeting--",1
"mell",1
"melon",1
"même",1
"memorandum-book",1
"memorial--just",1
"memorial--may",1
"memorial.--",1
"memorialist",1
"men--clar",1
"men--nay",1
"men--noblemen",1
"mendic",1
"mention--",1
"mentioned--",1
"mercer",1
"merchandis",1
"merchant--",1
"merit.--sinc",1
"mérite",1
"merriment--",1
"mesdemoisell",1
"mess-room",1
"message--",1
"métier",1
"metonymi",1
"metr",1
"mi-",1
"mice",1
"mid-day",1
"middleman",1
"midsumm",1
"mien",1
"might.--",1
"mile--",1
"mile-ston",1
"miles--nay",1
"milieu",1
"militair",1
"militari",1
"military-look",1
"milkmen",1
"millennium",1
"millineri",1
"millston",1
"milman",1
"milord--milord",1
"mimic",1
"mimick",1
"mince-pi",1
"mind_",1
"mind--forbad",1
"mind--indol",1
"mind--instead",1
"mind--let",1
"mind--supp",1
"mind--y",1
"mind.--next",1
"mine--hey",1
"mine--oh",1
"mine--speak",1
"mine--wish",1
"mine.--",1
"mining-tool",1
"minister--",1
"minister--minist",1
"ministers--",1
"ministry----",1
"minor",1
"minstrel",1
"mint",1
"minutes--howev",1
"miracle--",1
"mirag",1
"mis-judg",1
"misanthropist",1
"misbeliev",1
"mischief--",1
"mischiev",1
"misdemeanour",1
"miser--coleman",1
"miserable--",1
"miserable--oh",1
"miserable.--",1
"misery.--abroad",1
"misfortune--",1
"misfortune.--",1
"misplaced--",1
"miss--",1
"missent",1
"mission",1
"mistake_",1
"mistake:--",1
"mistakes--",1
"mistrust",1
"misus",1
"mitig",1
"moan",1
"mobil",1
"mocking-bird",1
"modem",1
"modern",1
"modul",1
"mohr",1
"moi",1
"moieti",1
"moin",1
"molument",1
"moment--except",1
"moment--thank",1
"moment:--",1
"mon",1
"mon-plac",1
"monasteri",1
"mond",1
"money--pay",1
"money--two",1
"money--y",1
"money-mak",1
"moni",1
"monkey",1
"monotoni",1
"monsieur--",1
"month--mer",1
"moor",1
"moor_",1
"moorish-fli",1
"moral--",1
"morceaux",1
"more_",1
"morland--",1
"morning--(dropt",1
"morning-room",1
"morning:--",1
"morning.--",1
"morrow--actu",1
"mortal--",1
"mortification--",1
"mosaic",1
"mosquito",1
"mot",1
"mother--black",1
"mother--hey",1
"mother--inde",1
"mother--let",1
"mother--miss",1
"mother--nev",1
"mother--pearl",1
"mother--pray",1
"mother--wil",1
"mother.--",1
"mother's--everi",1
"motion--invas",1
"motions--",1
"motive--",1
"motive<e2>",1
"mots_",1
"mould",1
"mound",1
"mountain--mayb",1
"mountain-ash",1
"mountains--",1
"mouth--",1
"move--",1
"move.--""",1
"mowbray",1
"mrs.--mrs",1
"much--butt",1
"much.--",1
"mud--",1
"mud-lark",1
"muets_",1
"muffin-men",1
"mulberry-tre",1
"mull",1
"mum",1
"mummeri",1
"munific",1
"museum",1
"music-book--us",1
"music-mast",1
"music-sel",1
"music-stand",1
"musquet",1
"must--everi",1
"mustard",1
"mutter",1
"myriad",1
"mytholog",1
"n'avoit",1
"n'est",1
"n'i",1
"na-",1
"nag",1
"naggin",1
"naïvet",1
"namby-pambi",1
"name_",1
"name--quit",1
"name.--",1
"name)--curios",1
"nant",1
"nap",1
"napkin",1
"narrow",1
"natural--belong",1
"natural:--",1
"naturalization_",1
"naturally--",1
"naturally--selfish",1
"nature----",1
"nature--clermont-park",1
"nature--com",1
"nature--noth",1
"nature:",1
"nave--",1
"navy--gratification--",1
"navy-list",1
"ne-",1
"near--",1
"nearer.--",1
"necessary--wil",1
"neckcloth",1
"necklace--",1
"necromanc",1
"nectarin",1
"needle-work",1
"negligence--""--(involuntarili",1
"negus",1
"neic",1
"neighbour--dog-cheap",1
"neighbour<e2>",1
"neighbourhood:--l",1
"neighbours.--",1
"neither--",1
"nemus.--ovid",1
"nephew--gav",1
"nephews:--",1
"net-work",1
"netting_",1
"netting-cotton",1
"netting-needl",1
"never--can",1
"never-fail",1
"new--",1
"news-",1
"news:--",1
"news)",1
"newsmen",1
"newspaper-phras",1
"newspapermen",1
"next",1
"nice",1
"nicest--",1
"niceties--",1
"nick",1
"niece--",1
"niece--yet",1
"night--hard",1
"night--marriott",1
"night--numb",1
"night--on",1
"night--quit",1
"night-fal",1
"night.--",1
"nightcap",1
"nightfal",1
"nine-tenth",1
"ninety-nin",1
"ninety-six",1
"ninni",1
"nobleman--subsist",1
"nobody--god",1
"nobody.--",1
"nomenclatur",1
"non-appear",1
"non-aspir",1
"non-convict",1
"non-exist",1
"nonc",1
"none--independ",1
"none-go",1
"nonplus",1
"nonsense--",1
"northward",1
"northward.--",1
"nose--oh",1
"nose--requir",1
"nostril",1
"nostrum",1
"note--",1
"note--anoth",1
"note-book",1
"note-writ",1
"notes_",1
"notes--",1
"notes--letters--unfortun",1
"notes--unluckili",1
"nothing--except",1
"nothing--look",1
"nothing--mak",1
"nothing--mr",1
"nothing--nothing--",1
"nothing--thank",1
"nothing-say",1
"nothing.--",1
"nothing.--""",1
"notice--short",1
"notif",1
"notions--",1
"notions.--",1
"notr",1
"notwithstand",1
"nour",1
"novel_",1
"novel-read",1
"novel-reader--",1
"novel-writ",1
"novemb",1
"noviti",1
"now--besid",1
"now--nobodi",1
"now--tim",1
"now.",1
"now.--birth",1
"nui",1
"nuit_",1
"nun",1
"nuncheon",1
"nuptials--now",1
"nut-shel",1
"nutshel",1
"nuyez",1
"o'clock--arriv",1
"o'day",1
"o'g",1
"o'night--",1
"oakly-park",1
"oar",1
"oaths--",1
"obedience--",1
"obeis",1
"obey--",1
"object--anticip",1
"objection--bought",1
"objections--object",1
"objector",1
"objects--",1
"obligations--",1
"obligations--y",1
"obliging--",1
"obliging--alway",1
"obliging.--",1
"obliging.--frank",1
"obscurity--",1
"observances--jack",1
"observed.--",1
"observer_",1
"observing--",1
"obstacle--",1
"obtaining--",1
"occasion--regret",1
"occasion--repeatable--",1
"occasion.--",1
"occur--",1
"occur--regret",1
"occurred--",1
"occurrence:--",1
"octogenair",1
"oddish",1
"odium",1
"odyssey",1
"of_",1
"offence.--",1
"offended--",1
"offer--",1
"offer--extraordinari",1
"offered--""ah",1
"offers--",1
"offers--establish",1
"office--anoth",1
"office-door",1
"officer_",1
"officers--english",1
"officers.--",1
"often",1
"oftentim",1
"oil--erasmus",1
"old--",1
"old-acquaintance-sak",1
"older--",1
"olympus",1
"omnipot",1
"on_--",1
"one--on",1
"one--perhap",1
"one--person",1
"one--shal",1
"one--though",1
"one--twenty--",1
"one--wel",1
"one--wil",1
"one.--",1
"oneself--",1
"onset",1
"onyx--",1
"op-por-tu",1
"open--",1
"open--anoth",1
"open-hearted",1
"open-house-keep",1
"open.""--""now",1
"opening--",1
"opera_",1
"opera-glass",1
"opera-glass.--",1
"opera-hous",1
"operation_",1
"operation--",1
"opinion--lord",1
"opinion.--",1
"opponent--belinda",1
"opportunities--",1
"oppos",1
"opposite--",1
"optim",1
"option",1
"opul",1
"orange-peel",1
"ore",1
"orgeat--sip",1
"oriel_",1
"origin--jealousi",1
"orthographi",1
"others--_personnag",1
"others--min",1
"others--s",1
"others.--mysteri",1
"ounc",1
"out_--",1
"outcast",1
"outcri",1
"outre",1
"outrid",1
"outwards.--gascoign",1
"outwork",1
"oven",1
"overflow",1
"overhear",1
"overmatch",1
"overmuch",1
"overruled--",1
"ow'd",1
"own_",1
"owned--",1
"owner--",1
"p--",1
"p--wait",1
"p.84",1
"p.p.c.--",1
"packages--",1
"packet_",1
"packet--",1
"paddi",1
"padlock",1
"pagn",1
"paid--",1
"pains--",1
"painter-jantleman",1
"painter's--found",1
"palace--lord",1
"palanquin",1
"pallet-knif",1
"palpit",1
"pandect",1
"panegyrist",1
"pangloss",1
"panopli",1
"panorama",1
"panton--fudg",1
"papa--",1
"paper--let",1
"papers--",1
"papers--st",1
"par_",1
"parabl",1
"parade--",1
"paradox",1
"paragraph:--",1
"paralysed--",1
"pardon--never--except",1
"parentage_",1
"parenthes",1
"parlez",1
"parliament.--",1
"parlor",1
"parlour.--",1
"parol",1
"parroquet",1
"parsimoni",1
"parsnip",1
"parsonage-house--",1
"part--besid",1
"part.--",1
"parted--",1
"partiality--",1
"particl",1
"particular--_that_",1
"particulars--divorc",1
"particulars.--toward",1
"parties_",1
"partner--now",1
"parts--""",1
"party--_i_",1
"party--rosamond",1
"party-man",1
"pas-",1
"pass--let",1
"passage--",1
"passage-room",1
"passages:",1
"passed.--",1
"passed.--emma",1
"passer-",1
"passions--",1
"passions--strong",1
"passive--",1
"passon",1
"pastor",1
"pastri",1
"pastry-cook",1
"pasturag",1
"patched-",1
"pathway",1
"patient--observ",1
"pâtisseri",1
"patron--",1
"patron--y",1
"patronage--",1
"patronage--leav",1
"patronage.""--much",1
"patrons--",1
"patten",1
"pattern-ladi",1
"pauper",1
"pause--",1
"pause--""",1
"pause.",1
"paused--""",1
"pavement--",1
"pawnbrok",1
"paws--griffin--golden--",1
"pay--",1
"peace--neith",1
"peace--se",1
"peace-off",1
"peace-offic",1
"peacemak",1
"peach-pi",1
"peaches--said",1
"peal--",1
"pear",1
"pear-tre",1
"pearl",1
"peculiarly--",1
"pedagogu",1
"pedestrian",1
"pediment",1
"peerag",1
"peeress",1
"peevish-",1
"pelf",1
"pell",1
"pendant",1
"penetration--",1
"penitence--tel",1
"penmanship",1
"penny--",1
"penny--tak",1
"pennyworth",1
"pens",1
"pens--",1
"pense_",1
"pensieri",1
"penthous",1
"people--d",1
"pepper",1
"perceive.--",1
"perceived--",1
"percy--",1
"percy--""",1
"percy--good",1
"percy--sorry--",1
"perdrix",1
"perfection.--",1
"perfectly--yet",1
"perfidious--",1
"performance_",1
"performance.--",1
"perhaps--though",1
"perhaps.--",1
"period--",1
"permit--",1
"perpetually--",1
"perplexity--",1
"perry--",1
"perry.--",1
"persecutor",1
"perseverance--",1
"person--",1
"person--extend",1
"person.",1
"persona_",1
"personif",1
"persons_",1
"perspectives--light",1
"perspir",1
"persuad",1
"persuadable.--harriet",1
"perticular",1
"pestil",1
"pet",1
"petito--",1
"phalanx",1
"pheasantri",1
"phial",1
"phil",1
"philanthropi",1
"philanthropist",1
"phillips",1
"phrase_",1
"phrase--",1
"phraseolog",1
"phrases_",1
"physician--",1
"physician--hey",1
"pick",1
"picklock",1
"picnic",1
"picture--""",1
"picture--dwel",1
"picture-galleri",1
"picture-gallery--",1
"picture-gallery--y",1
"pictures--compar",1
"pictures.--",1
"piece_",1
"pig-headed",1
"pig-meat",1
"pigeon-pi",1
"piggeri",1
"pike",1
"pillow-cas",1
"pin-cushion",1
"pin-money",1
"pincushion",1
"pine-appl",1
"pippin",1
"pitch--toss",1
"pitcher",1
"pitchfork",1
"placabl",1
"place_",1
"place--altogeth",1
"place--ay--",1
"place--clar",1
"place.--""",1
"place.--emma",1
"places--thatch",1
"places--us",1
"placid",1
"plague_",1
"plain--",1
"plain:--",1
"plainly--",1
"plainly--'pray",1
"plaintive--""mr",1
"plaisir",1
"plait",1
"plan--much",1
"plane",1
"plane-tre",1
"plases--anyth",1
"plate--",1
"platon",1
"plausibl",1
"play--",1
"play-actor",1
"play-bill--",1
"play-green",1
"play-ground",1
"played--",1
"plays--",1
"plea-",1
"plea--",1
"pleasant--",1
"pleased--",1
"pleasure_",1
"pleasure--til",1
"pleasures--",1
"pleasures--object",1
"pleurez",1
"plianci",1
"plier",1
"plough",1
"plough-land",1
"ploughman",1
"ploughmen",1
"plover",1
"pluck",1
"plum-pud",1
"plumag",1
"plums--",1
"poacher",1
"pocket-compass",1
"pocket-handkerchief",1
"pocket-money",1
"pocket-piec",1
"poet--",1
"poetess",1
"poetry--on",1
"poetry:",1
"point--everi",1
"point--go",1
"point--look",1
"point--nam",1
"pointed",1
"pointedly--",1
"points--",1
"poles--",1
"polite--",1
"politeness.--oh",1
"politician--",1
"politician's.--",1
"politics--",1
"politics--regret",1
"poll",1
"pollard",1
"pollut",1
"pompos",1
"pond:--",1
"poop",1
"poor--",1
"poor""--_and",1
"pope",1
"poplar",1
"poplin",1
"popularity-ball--must",1
"popularity.--",1
"porcelain",1
"porch",1
"pore",1
"pork--jan",1
"porker",1
"porphyri",1
"port-admir",1
"port-manteau",1
"porter--",1
"porter-drink",1
"portmanteau",1
"portrait--",1
"pos-",1
"posi",1
"posse_",1
"posse_--",1
"possente_",1
"possente_'--",1
"possente_""--",1
"possessed--",1
"possession--now",1
"possible--advic",1
"post--alway",1
"post-bag",1
"post-day",1
"post-mast",1
"post-office--catch",1
"postag",1
"postilion",1
"postmast",1
"posture--'pleas",1
"potation_",1
"potent",1
"potential_",1
"potion",1
"potsheen",1
"pouf_",1
"poultry--",1
"poultry-hous",1
"pouncet-box",1
"pounder",1
"pounds--",1
"poverty--",1
"power--pow",1
"power.--",1
"powerless--",1
"powers--",1
"practicable--",1
"praise--",1
"pray--",1
"pre-",1
"pre-arrang",1
"pre-engag",1
"preacher--perhap",1
"preacher.--asham",1
"preceptress",1
"predetermin",1
"predilect",1
"predisposit",1
"preface.--",1
"preference--",1
"preference--remain",1
"preferred--",1
"prefers--",1
"pregnant_",1
"pregnants_",1
"prejudice--wel",1
"prejudices--",1
"preliminari",1
"premedit",1
"premier",1
"premium",1
"prepared--",1
"prepared--ladi",1
"prerog",1
"presag",1
"prescienc",1
"present--go",1
"present.--",1
"presently--oh",1
"presents--",1
"press-gang--",1
"pressed--",1
"presses_",1
"presses--",1
"prestissimo",1
"presumed--",1
"pretence_",1
"pretend",1
"pretension--",1
"pretensions--",1
"prevent",1
"prevented--mani",1
"price--",1
"price--readi",1
"prig",1
"prigs--",1
"primros",1
"prince_--",1
"principal--",1
"principle--",1
"principle--just",1
"principles--",1
"print--",1
"printer",1
"printshop",1
"prisint",1
"prism",1
"prison--quit",1
"prison-hous",1
"prison-room",1
"private--_satisfaction_--()",1
"priviti",1
"prize--",1
"prized--",1
"pro",1
"probability--",1
"probable--",1
"probiti",1
"probosci",1
"proceeding--",1
"process--",1
"produc",1
"produce--on",1
"produced--til",1
"profession--greedi",1
"profession.--",1
"profiles--",1
"prohibit",1
"projector",1
"prolix",1
"promisers.--",1
"promises--",1
"promontori",1
"promote--",1
"prompter--zara",1
"pronounced--nerv",1
"proof_",1
"proofs--perhap",1
"property--",1
"prophetess",1
"proposal--",1
"proposal.""--""",1
"propria",1
"proprietor--",1
"propriety--",1
"propriety--ladi",1
"propriety.--",1
"pros",1
"proselyt",1
"prosing--",1
"prospects--",1
"prospects--left",1
"prosperous.--emma",1
"protégée--",1
"protest--",1
"protestations--",1
"prototyp",1
"protuber",1
"proud-look",1
"prove",1
"prove--",1
"provision_",1
"provision--",1
"proviso",1
"provoke--""go",1
"provoked--stop",1
"provoking--",1
"provoking--'ti",1
"prowess",1
"proxim",1
"prude--",1
"prudery_",1
"prussian",1
"publish",1
"pudden",1
"puddles--squalid",1
"puffing--",1
"puis_",1
"pull",1
"pulsat",1
"pulse--",1
"pump-yard",1
"punchbowl",1
"punctur",1
"puppies'--",1
"purchases--""look",1
"purif",1
"puritan",1
"puritan--",1
"purpose.",1
"purposes--",1
"purse-ful",1
"pursuanc",1
"pursue--far",1
"pursuer",1
"purtect",1
"push--",1
"put-",1
"quack-doctor",1
"quackeri",1
"quadrille-set",1
"quaintanc",1
"quaker",1
"qualities.--",1
"quality--",1
"quality.--",1
"qualm",1
"quandary--without",1
"quarrelled--",1
"quarrelled.",1
"quart",1
"quarter_",1
"quarter--",1
"quarteron",1
"quarto",1
"quashed--address",1
"quatr",1
"que--",1
"question--put",1
"questions--answ",1
"queue",1
"quick--",1
"quick-chang",1
"quid",1
"quiet--",1
"quietly--without",1
"quill",1
"quilt",1
"quinsi",1
"quir",1
"quite--",1
"quiver",1
"quixot",1
"quizz",1
"quizzer",1
"quizzif",1
"race--",1
"race--rejo",1
"race-bal",1
"rack-rent",1
"radcliff",1
"rage--",1
"ragout",1
"raillery--",1
"raillery.""--belinda",1
"rain--",1
"rain.--""",1
"raison_",1
"ramrod",1
"range_",1
"ranim",1
"rank--",1
"rank.--",1
"ranting-ground",1
"rape",1
"rapidity--",1
"rason",1
"rate--mr",1
"rays--",1
"re-arrang",1
"re-assur",1
"re-entr",1
"re-perus",1
"re-read",1
"re-union",1
"re-urged--",1
"reached.--noth",1
"reaction",1
"read-",1
"read----mum",1
"read.--grac",1
"reading.--",1
"reality.--""clar",1
"realiz-",1
"really--'pon",1
"realm",1
"reanim",1
"reaping-hook",1
"rear",1
"reason.--fortun",1
"reasonable_",1
"reasonest",1
"reasoning)--",1
"rebound",1
"rebuff",1
"recalled.--noth",1
"recant",1
"recapitul",1
"recip",1
"recollect--",1
"recollect.--mr",1
"recomm",1
"recommendations--",1
"reconciliation--",1
"reconciliation.--",1
"recovered.--",1
"recovery--",1
"recovery--struck",1
"recovery.[9",1
"recruit",1
"rectitude--",1
"rector--com",1
"red--",1
"redder",1
"redemption--",1
"redress",1
"reduced--yet",1
"redund",1
"refinement--peopl",1
"refinement.--",1
"reflections--",1
"refund",1
"refusal--",1
"refuse.--'ay",1
"refused.--",1
"regard--noth",1
"regiment--",1
"regret--noth",1
"regrets--",1
"regulated--",1
"reject--mr",1
"rejoic",1
"relapse.--",1
"relation--",1
"relation--god",1
"relations--",1
"relax",1
"relaxed--",1
"relic--",1
"reluctance--",1
"remain--",1
"remainder.--",1
"remained--",1
"remark--""",1
"remembranc",1
"remiss.--",1
"remittances.--",1
"remorse--",1
"remorse--remors",1
"removal.--""",1
"removals--",1
"renc",1
"renegad",1
"renewed--",1
"renewed--garden",1
"rent--",1
"rent.'--",1
"renunci",1
"repack",1
"repass",1
"repay",1
"repent.--let",1
"repin",1
"replevin",1
"reply:--""elizabeth",1
"reports--trust",1
"repose--",1
"reprehens",1
"representation--",1
"reproach--""ah",1
"reptil",1
"republ",1
"reputation_",1
"repute--",1
"request--awar",1
"requested--",1
"resemblance--",1
"resentment--",1
"reservation--",1
"reserved",1
"residu",1
"resign--",1
"resolutely--""let",1
"resolution--",1
"resolution--except",1
"resolved.--",1
"respect--let",1
"respectable-look",1
"ressourc",1
"rest-",1
"rest--'ti",1
"rest--grac",1
"rested--""georgiana",1
"restitut",1
"restrain",1
"resuscit",1
"retain",1
"retali",1
"retentive--",1
